split,roboflow_filename,game,clip,frame_name,frame_id,width,height,tracknet_visibility,tracknet_x,tracknet_y,tracknet_status,matched_tracknet,ball_xmin,ball_ymin,ball_xmax,ball_ymax,ball_cx,ball_cy,player_count,player_boxes,court_1,court_2,court_3,court_4,court_5,court_6,court_7,court_8,court_9,court_10,court_11,court_12,court_13,court_14,selected_orientation,direct_error,mirrored_error,selected_error,orientation_margin
train,game2-Clip8-0474_jpg.rf.d7cee464712e26c819ecbc3bf8733bf9.jpg,game2,Clip8,0474.jpg,474,1280,720,1,675,205,0,1,668.0,198,682.0,212,675.0,205.0,2,"532,18,596,101|840,452,922,596","373.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,70.0,0.0,70.0
train,game2-Clip8-0475_jpg.rf.d61f06c71f865b0ecd973ef62ebb654a.jpg,game2,Clip8,0475.jpg,475,1280,720,1,660,191,0,1,653.0,184,667.0,198,660.0,191.0,2,"536,17,597,101|839,450,923,596","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1091.000,569.000",direct,0.0,40.0,0.0,40.0
train,game2-Clip8-0476_jpg.rf.29e306759ea9c483d551874751e10cbb.jpg,game2,Clip8,0476.jpg,476,1280,720,1,652,184,0,1,645.0,177,659.0,191,652.0,184.0,2,"544,16,597,100|840,447,922,596","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1091.000,569.000",direct,0.0,24.0,0.0,24.0
train,game2-Clip8-0477_jpg.rf.24858e828da80c66b3d91c0f775318af.jpg,game2,Clip8,0477.jpg,477,1280,720,1,644,178,0,1,637.0,171,651.0,185,644.0,178.0,2,"548,14,598,100|840,444,922,596","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1091.000,569.000",direct,0.0,8.0,0.0,8.0
train,game2-Clip8-0478_jpg.rf.f4d2d5eabc0e0cb5e3470c3d2afd8193.jpg,game2,Clip8,0478.jpg,478,1280,720,1,636,173,0,1,629.0,166,643.0,180,636.0,173.0,2,"555,12,598,100|835,441,920,597","374.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,569.000","1090.000,569.000",direct,0.0,8.0,0.0,8.0
train,game2-Clip8-0479_jpg.rf.7ae29b3cfd29347318852d54431f75da.jpg,game2,Clip8,0479.jpg,479,1280,720,1,627,166,0,1,620.0,159,634.0,173,627.0,166.0,2,"557,10,601,100|830,439,920,596","374.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","185.000,570.000","297.000,570.000","976.000,570.000","1090.000,570.000",direct,0.0,26.0,0.0,26.0
train,game2-Clip8-0480_jpg.rf.f2af9f5770cde97928132acc09d44537.jpg,game2,Clip8,0480.jpg,480,1280,720,1,616,163,0,1,609.0,156,623.0,170,616.0,163.0,2,"553,3,602,99|829,439,917,598","374.000,126.000","440.000,125.000","834.000,125.000","900.000,125.000","420.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","296.000,570.000","976.000,570.000","1091.000,570.000",direct,0.0,48.0,0.0,48.0
valid,game2-Clip8-0481_jpg.rf.bb513e119e77bfb3d530c0b615be96b4.jpg,game2,Clip8,0481.jpg,481,1280,720,1,608,160,0,1,601.0,153,615.0,167,608.0,160.0,2,"557,2,607,101|830,440,914,601","374.000,126.000","440.000,125.000","834.000,125.000","900.000,125.000","420.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","928.000,418.000","184.000,570.000","296.000,570.000","976.000,570.000","1091.000,570.000",direct,0.0,64.0,0.0,64.0
train,game2-Clip8-0482_jpg.rf.3a9ee836715fd61fa9e4a9cd9da0a2a0.jpg,game2,Clip8,0482.jpg,482,1280,720,1,598,159,2,1,591.0,152,605.0,166,598.0,159.0,2,"557,2,608,102|830,443,910,602","374.000,126.000","439.000,126.000","834.000,125.000","901.000,125.000","419.000,192.000","636.000,191.000","855.000,191.000","347.000,419.000","635.000,418.000","927.000,418.000","185.000,570.000","297.000,570.000","975.000,570.000","1090.000,570.000",direct,0.0,84.0,0.0,84.0
train,game2-Clip8-0483_jpg.rf.43e0fe8e8d0adc364609aab62b742f1c.jpg,game2,Clip8,0483.jpg,483,1280,720,1,594,156,0,1,587.0,149,601.0,163,594.0,156.0,2,"565,8,614,102|827,447,911,605","374.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1090.000,569.000",direct,0.0,92.0,0.0,92.0
train,game2-Clip8-0484_jpg.rf.4fab5cd594ca5dfc54ab36a8f5b58833.jpg,game2,Clip8,0484.jpg,484,1280,720,1,590,140,0,1,583.0,133,597.0,147,590.0,140.0,2,"566,10,616,103|822,450,913,606","374.000,125.000","440.000,125.000","834.000,125.000","900.000,125.000","420.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,100.0,0.0,100.0
train,game2-Clip8-0485_jpg.rf.fa9a64c43ae062618ebf931973bd92c5.jpg,game2,Clip8,0485.jpg,485,1280,720,2,584,127,0,1,577.0,120,591.0,134,584.0,127.0,2,"569,11,618,104|821,453,913,606","374.000,125.000","439.000,125.000","834.000,124.000","900.000,124.000","419.000,191.000","636.000,191.000","855.000,190.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,569.000","1090.000,569.000",direct,0.0,112.0,0.0,112.0
train,game2-Clip8-0486_jpg.rf.683e9d9761d76162c4d397c2bbc48df2.jpg,game2,Clip8,0486.jpg,486,1280,720,1,579,113,0,1,572.0,106,586.0,120,579.0,113.0,2,"567,14,620,104|818,454,914,608","374.000,125.000","439.000,125.000","833.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,569.000","297.000,569.000","976.000,569.000","1090.000,569.000",direct,0.0,122.0,0.0,122.0
train,game2-Clip8-0487_jpg.rf.0373c6867f0fb2c5a1c8a9c55238cb9a.jpg,game2,Clip8,0487.jpg,487,1280,720,1,574,105,0,1,567.0,98,581.0,112,574.0,105.0,2,"570.000,14.000,621.000,106.000|815.000,454.000,909.000,609.000","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,417.000","184.000,570.000","297.000,570.000","976.000,568.000","1090.000,568.000",mirrored,132.0,0.0,0.0,132.0
train,game2-Clip8-0488_jpg.rf.e15b49d9645d7a04d38655bde26d0ba8.jpg,game2,Clip8,0488.jpg,488,1280,720,1,570,95,0,1,563.0,88,577.0,102,570.0,95.0,2,"572.000,14.000,621.000,106.000|809.000,450.000,907.000,610.000","374.000,125.000","440.000,125.000","834.000,125.000","900.000,125.000","420.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,417.000","184.000,570.000","297.000,570.000","975.000,568.000","1090.000,568.000",mirrored,140.0,0.0,0.0,140.0
train,game2-Clip8-0489_jpg.rf.341ba06dad03786f2146e4ffcb6d334a.jpg,game2,Clip8,0489.jpg,489,1280,720,1,564,85,0,1,557.0,78,571.0,92,564.0,85.0,2,"573,13,623,105|802,451,898,613","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,569.000","1089.000,569.000",direct,0.0,152.0,0.0,152.0
train,game2-Clip8-0490_jpg.rf.42b0150ef3db5d312cdfdd00eb81e13b.jpg,game2,Clip8,0490.jpg,490,1280,720,1,561,80,0,1,554.0,73,568.0,87,561.0,80.0,2,"574,13,623,105|797,449,884,613","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,417.000","184.000,570.000","297.000,570.000","975.000,568.000","1089.000,568.000",direct,0.0,158.0,0.0,158.0
valid,game2-Clip8-0491_jpg.rf.b5ac4ac7c9fff66255973106921e2424.jpg,game2,Clip8,0491.jpg,491,1280,720,1,554,75,0,1,547.0,68,561.0,82,554.0,75.0,2,"570,10,622,105|795,446,871,614","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,569.000","1089.000,569.000",direct,0.0,172.0,0.0,172.0
train,game2-Clip8-0492_jpg.rf.5e3e2bfa7315edb799a27f65a1d15237.jpg,game2,Clip8,0492.jpg,492,1280,720,1,554,70,0,1,547.0,63,561.0,77,554.0,70.0,2,"564,7,621,103|789,445,858,612","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,417.000","184.000,570.000","297.000,570.000","975.000,569.000","1090.000,569.000",direct,0.0,172.0,0.0,172.0
train,game2-Clip8-0493_jpg.rf.f024afb1ec98467fd5b56167bbf686e3.jpg,game2,Clip8,0493.jpg,493,1280,720,1,548,67,0,1,541.0,60,555.0,74,548.0,67.0,2,"571.000,8.000,622.000,105.000|781.000,446.000,852.000,614.000","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1090.000,569.000",mirrored,184.0,0.0,0.0,184.0
valid,game2-Clip8-0494_jpg.rf.209bbde5fc18354495caafd27a15fca7.jpg,game2,Clip8,0494.jpg,494,1280,720,1,550,66,1,1,543.0,59,557.0,73,550.0,66.0,2,"576,8,623,104|775,449,843,617","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,180.0,0.0,180.0
valid,game2-Clip8-0495_jpg.rf.e401a6dad9e6d429ba0fb694db9a9fa7.jpg,game2,Clip8,0495.jpg,495,1280,720,1,551,66,0,1,544.0,59,558.0,73,551.0,66.0,2,"576,7,623,104|772,451,839,621","374.000,125.000","439.000,125.000","833.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,178.0,0.0,178.0
train,game2-Clip8-0496_jpg.rf.45d62dafe7690bfa0e0ff79979365d53.jpg,game2,Clip8,0496.jpg,496,1280,720,1,550,66,0,1,543.0,59,557.0,73,550.0,66.0,2,"575,6,622,104|760,456,834,627","374.000,125.000","439.000,125.000","833.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,180.0,0.0,180.0
train,game2-Clip8-0497_jpg.rf.dd71058a8277c3cdd0e71353780d0e93.jpg,game2,Clip8,0497.jpg,497,1280,720,1,550,68,0,1,543.0,61,557.0,75,550.0,68.0,2,"575.000,7.000,622.000,104.000|742.000,463.000,829.000,632.000","374.000,125.000","439.000,125.000","833.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",mirrored,180.0,0.0,0.0,180.0
train,game2-Clip8-0498_jpg.rf.83adcbac3225cd6ab05aece1cd7381b1.jpg,game2,Clip8,0498.jpg,498,1280,720,1,552,72,0,1,545.0,65,559.0,79,552.0,72.0,2,"573,6,621,105|725,468,827,639","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1091.000,569.000",direct,0.0,176.0,0.0,176.0
train,game2-Clip8-0499_jpg.rf.3114107de9180f5972e4d7f5fa0a5c25.jpg,game2,Clip8,0499.jpg,499,1280,720,1,552,80,0,1,545.0,73,559.0,87,552.0,80.0,2,"572,6,621,105|708,472,829,641","373.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,419.000","635.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,570.000",direct,0.0,176.0,0.0,176.0
train,game2-Clip8-0500_jpg.rf.dc6ad8d6a5b0ba74ee8a3a4291b06883.jpg,game2,Clip8,0500.jpg,500,1280,720,1,552,89,0,1,545.0,82,559.0,96,552.0,89.0,2,"572,7,621,105|698,476,829,644","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1090.000,569.000",direct,0.0,176.0,0.0,176.0
train,game2-Clip8-0501_jpg.rf.66de39505e31dbee77238d80dc39206e.jpg,game2,Clip8,0501.jpg,501,1280,720,1,554,98,0,1,547.0,91,561.0,105,554.0,98.0,2,"573.000,9.000,621.000,104.000|689.000,477.000,829.000,648.000","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,419.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,569.000","1090.000,569.000",mirrored,172.0,0.0,0.0,172.0
train,game2-Clip8-0502_jpg.rf.60b0c47ea8f2356b3c34bf5d55979e0a.jpg,game2,Clip8,0502.jpg,502,1280,720,1,555,107,0,1,548.0,100,562.0,114,555.0,107.0,2,"573,9,623,103|684,479,821,650","373.000,125.000","439.000,125.000","834.000,124.000","901.000,124.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,570.000","1090.000,569.000",direct,0.0,170.0,0.0,170.0
train,game2-Clip8-0503_jpg.rf.eacf7240d96507fbae2dd435e0021fb3.jpg,game2,Clip8,0503.jpg,503,1280,720,1,554,119,0,1,547.0,112,561.0,126,554.0,119.0,2,"573,10,624,103|683,480,807,649","373.000,125.000","439.000,125.000","834.000,124.000","901.000,124.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,172.0,0.0,172.0
train,game2-Clip8-0504_jpg.rf.3ba17c4f4168c1fd776a7b28c1e42093.jpg,game2,Clip8,0504.jpg,504,1280,720,1,555,133,0,1,548.0,126,562.0,140,555.0,133.0,2,"574,11,624,103|682,481,789,647","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1090.000,569.000",direct,0.0,170.0,0.0,170.0
valid,game2-Clip8-0505_jpg.rf.a06a7f1c53430a56ce10ba5da08ee3a9.jpg,game2,Clip8,0505.jpg,505,1280,720,1,554,150,0,1,547.0,143,561.0,157,554.0,150.0,2,"574,9,624,103|679,479,770,648","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1091.000,569.000",direct,0.0,172.0,0.0,172.0
train,game2-Clip8-0506_jpg.rf.3f4bbacabc74d32b2cb6207779713adc.jpg,game2,Clip8,0506.jpg,506,1280,720,1,554,168,0,1,547.0,161,561.0,175,554.0,168.0,2,"574.000,8.000,624.000,103.000|678.000,478.000,754.000,648.000","373.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1091.000,569.000",mirrored,172.0,0.0,0.0,172.0
train,game2-Clip8-0507_jpg.rf.8df1683a7ba1c4beafc14db60e0bd0ea.jpg,game2,Clip8,0507.jpg,507,1280,720,1,552,190,0,1,545.0,183,559.0,197,552.0,190.0,2,"574,8,626,103|668,475,744,647","373.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,569.000","1090.000,569.000",direct,0.0,176.0,0.0,176.0
train,game2-Clip8-0508_jpg.rf.5cf3e8442c288053d819dc60a46cee1e.jpg,game2,Clip8,0508.jpg,508,1280,720,1,552,210,0,1,545.0,203,559.0,217,552.0,210.0,2,"574,8,629,103|659,475,739,645","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,176.0,0.0,176.0
train,game2-Clip8-0509_jpg.rf.f7066085a4fcaf073dbb1b856c75d307.jpg,game2,Clip8,0509.jpg,509,1280,720,1,554,233,0,1,547.0,226,561.0,240,554.0,233.0,2,"576,8,632,104|649,476,729,650","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","636.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,570.000",direct,0.0,172.0,0.0,172.0
train,game2-Clip8-0510_jpg.rf.a8fd11735cae0aa1a5e813da9772af06.jpg,game2,Clip8,0510.jpg,510,1280,720,1,552,258,0,1,545.0,251,559.0,265,552.0,258.0,2,"581,7,634,104|640,475,721,653","373.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","928.000,418.000","183.000,570.000","296.000,570.000","976.000,570.000","1091.000,570.000",direct,0.0,176.0,0.0,176.0
train,game2-Clip8-0511_jpg.rf.69ef944d84f567b6cbd44e253210ed61.jpg,game2,Clip8,0511.jpg,511,1280,720,2,554,286,0,1,547.0,279,561.0,293,554.0,286.0,2,"587.000,7.000,635.000,105.000|638.000,476.000,714.000,656.000","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","183.000,570.000","296.000,570.000","976.000,570.000","1091.000,570.000",mirrored,172.0,0.0,0.0,172.0
test,game2-Clip8-0512_jpg.rf.bf8d478b0b57477a74b62153bd206dad.jpg,game2,Clip8,0512.jpg,512,1280,720,1,552,317,0,1,545.0,310,559.0,324,552.0,317.0,2,"592,7,637,105|625,476,711,661","374.000,125.000","439.000,125.000","834.000,125.000","900.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","346.000,418.000","635.000,418.000","927.000,418.000","183.000,570.000","296.000,570.000","976.000,570.000","1091.000,570.000",direct,0.0,176.0,0.0,176.0
train,game2-Clip8-0513_jpg.rf.626fd1bcd70cb9f546ce7f473b2c6b36.jpg,game2,Clip8,0513.jpg,513,1280,720,1,551,347,0,1,544.0,340,558.0,354,551.0,347.0,2,"594,7,638,105|625,476,705,664","374.000,125.000","440.000,125.000","834.000,125.000","900.000,125.000","420.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,570.000","1090.000,570.000",direct,0.0,178.0,0.0,178.0
train,game2-Clip8-0514_jpg.rf.ddd3d8cad2a0371fe20b863d22506888.jpg,game2,Clip8,0514.jpg,514,1280,720,1,550,379,0,1,543.0,372,557.0,386,550.0,379.0,2,"595,7,638,103|623,477,699,664","373.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,419.000","636.000,418.000","927.000,418.000","184.000,570.000","297.000,570.000","975.000,569.000","1090.000,569.000",direct,0.0,180.0,0.0,180.0
train,game2-Clip8-0515_jpg.rf.2bf68bf0a8bba606a62faa8e2a6c257e.jpg,game2,Clip8,0515.jpg,515,1280,720,1,550,419,0,1,543.0,412,557.0,426,550.0,419.0,2,"597.000,7.000,638.000,106.000|624.000,476.000,695.000,664.000","373.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,419.000","636.000,419.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1090.000,570.000",mirrored,180.0,0.0,0.0,180.0
valid,game2-Clip8-0516_jpg.rf.d3d0b62a985d52c998499051c0b11da6.jpg,game2,Clip8,0516.jpg,516,1280,720,1,551,454,0,1,544.0,447,558.0,461,551.0,454.0,2,"598,9,639,106|622,476,689,664","373.000,125.000","439.000,125.000","834.000,125.000","901.000,125.000","419.000,191.000","636.000,191.000","855.000,191.000","347.000,418.000","635.000,418.000","928.000,418.000","184.000,570.000","297.000,570.000","976.000,570.000","1091.000,569.000",direct,0.0,178.0,0.0,178.0
